ID,Year,Month,Day,Parameter,Level (m)
05HA003,2020,6,17,46,1.8907152777777791
05HA003,2020,6,18,46,1.9305833333333327
05HA003,2020,6,19,46,1.949375000000001
05HA003,2020,6,20,46,1.905694444444443
05HA003,2020,6,21,46,1.88466319444444
05HA003,2020,6,22,46,1.8844583333333373
05HA003,2020,6,23,46,1.8716875000000002
05HA003,2020,6,24,46,1.8587986111111152
05HA003,2020,6,25,46,1.8551666666666593
05HA003,2020,6,26,46,1.848524305555551
05HA003,2020,6,27,46,1.8368611111111106
05HA003,2020,6,28,46,1.8478229166666702
05HA003,2020,6,29,46,1.8652500000000005
05HA003,2020,6,30,46,1.9196527777777765
05HA003,2020,7,1,46,1.901600694444445
05HA003,2020,7,2,46,1.8682361111111103
05HA003,2020,7,3,46,1.8513715277777836
05HA003,2020,7,4,46,1.8399201388888895
05HA003,2020,7,5,46,1.8312743055555574
05HA003,2020,7,6,46,1.830795138888887
05HA003,2020,7,7,46,1.8253819444444466
05HA003,2020,7,8,46,1.8442083333333332
05HA003,2020,7,9,46,1.9186458333333343
05HA003,2020,7,10,46,1.8846006944444404
05HA003,2020,7,11,46,1.8767638888888851
05HA003,2020,7,12,46,1.8573090277777784
05HA003,2020,7,13,46,1.8373020833333307
05HA003,2020,7,14,46,1.8423923611111153
05HA003,2020,7,15,46,1.836281250000004
05HA003,2020,7,16,46,1.8251041666666703
05HA003,2020,7,17,46,1.818687499999995
05HA003,2020,7,18,46,1.809149305555555
05HA003,2020,7,19,46,1.806135416666664
05HA003,2020,7,20,46,1.8189583333333337
05HA003,2020,7,21,46,1.8511458333333362
05HA003,2020,7,22,46,1.8254791666666668
05HA003,2020,7,23,46,1.804847222222224
05HA003,2020,7,24,46,1.799763888888888
05HA003,2020,7,25,46,1.8107326388888905
05HA003,2020,7,26,46,1.7929756944444435
05HA003,2020,7,27,46,1.7875902777777763
05HA003,2020,7,28,46,1.7809131944444425
05HA003,2020,7,29,46,1.77216319444444
05HA003,2020,7,30,46,1.7649479166666682
05HA003,2020,7,31,46,1.782444444444445
05HA003,2020,8,1,46,1.784593749999991
05HA003,2020,8,2,46,1.7716388888888868
05HA003,2020,8,3,46,1.7562361111111127
05HA003,2020,8,4,46,1.7528263888888804
05HA003,2020,8,5,46,1.7513645833333298
05HA003,2020,8,6,46,1.7495902777777799
05HA003,2020,8,7,46,1.7439444444444492
05HA003,2020,8,8,46,1.7479895833333299
05HA003,2020,8,9,46,1.7516354166666623
05HA003,2020,8,10,46,1.7516562500000017
05HA003,2020,8,11,46,1.7493402777777787
05HA003,2020,8,12,46,1.7433819444444512
05HA003,2020,8,13,46,1.7400312499999997
05HA003,2020,8,14,46,1.73494791666667
05HA003,2020,8,15,46,1.7369479166666684
05HA003,2020,8,16,46,1.7345104166666665
05HA003,2020,8,17,46,1.7321423611111118
05HA003,2020,8,18,46,1.7262291666666651
05HA003,2020,8,19,46,1.720659722222227
05HA003,2020,8,20,46,1.716597222222222
05HA003,2020,8,21,46,1.7098923611111119
05HA003,2020,8,22,46,1.706923611111113
05HA003,2020,8,23,46,1.70674305555555
05HA003,2020,8,24,46,1.7005729166666683
05HA003,2020,8,25,46,1.7042187500000003
05HA003,2020,8,26,46,1.7068923611111118
05HA003,2020,8,27,46,1.7045902777777757
05HA003,2020,8,28,46,1.6993229166666675
05HA003,2020,8,29,46,1.7002499999999996
05HA003,2020,8,30,46,1.7007118055555561
05HA003,2020,8,31,46,1.6992291666666768
05HA003,2020,9,1,46,1.6984201388888904
05HA003,2020,9,2,46,1.698545138888889
05HA003,2020,9,3,46,1.713496527777778
05HA003,2020,9,4,46,1.7050486111111116
05HA003,2020,9,5,46,1.7232534722222195
05HA003,2020,9,6,46,1.7215104166666684
05HA003,2020,9,7,46,1.7295416666666663
05HA003,2020,9,8,46,1.771586805555555
05HA003,2020,9,9,46,1.8002743055555532
05HA003,2020,9,10,46,1.7689027777777773
05HA003,2020,9,11,46,1.7579340277777704
05HA003,2020,9,12,46,1.7504479166666689
05HA003,2020,9,13,46,1.7449722222222226
05HA003,2020,9,14,46,1.7456562499999975
05HA003,2020,9,15,46,1.752347222222218
05HA003,2020,9,16,46,1.7624131944444459
05HA003,2020,9,17,46,1.7633020833333335
05HA003,2020,9,18,46,1.7600034722222189
05HA003,2020,9,19,46,1.751621527777773
05HA003,2020,9,20,46,1.7791874999999986
05HA003,2020,9,21,46,1.8702430555555551
05HA003,2020,9,22,46,1.8213090277777786
05HA003,2020,9,23,46,1.795631944444442
05HA003,2020,9,24,46,1.7860069444444475
05HA003,2020,9,25,46,1.776937499999998
05HA003,2020,9,26,46,1.7753958333333288
05HA003,2020,9,27,46,1.7785381944444458
05HA003,2020,9,28,46,1.7823958333333303
05HA003,2020,9,29,46,1.7825763888888844
05HA003,2020,9,30,46,1.782440972222223
05HA003,2020,10,1,46,1.7860410447761201
05HA003,2020,10,2,46,1.7914062500000005
05HA003,2020,10,3,46,1.7936215277777814
05HA003,2020,10,4,46,1.796194444444444
05HA003,2020,10,5,46,1.8005173611111145
05HA003,2020,10,6,46,1.8045069444444428
05HA003,2020,10,7,46,1.806309027777777
05HA003,2020,10,8,46,1.8054374999999985
05HA003,2020,10,9,46,1.8071840277777784
05HA003,2020,10,10,46,1.8106840277777714
05HA003,2020,10,11,46,1.811152777777778
05HA003,2020,10,12,46,1.830413194444442
05HA003,2020,10,13,46,1.830552083333334
05HA003,2020,10,14,46,1.8420659722222195
05HA003,2020,10,15,46,1.8533819444444413
05HA003,2020,10,16,46,1.8501215277777743
05HA003,2020,10,17,46,1.8521631944444354
05HA003,2020,10,18,46,1.848600694444437
05HA003,2020,10,19,46,1.8380173611111117
05HA003,2020,10,20,46,1.8445173611111076
05HA003,2020,10,21,46,1.8456423611111172
05HA003,2020,10,22,46,1.8452777777777831
05HA003,2020,10,23,46,1.831826388888887
05HA003,2020,10,24,46,1.8447013888888886
05HA003,2020,10,25,46,1.840649305555559
05HA003,2020,10,26,46,1.8287638888888875
05HA003,2020,10,27,46,1.8579201388888897
05HA003,2020,10,28,46,1.8813541666666644
05HA003,2020,10,29,46,1.8776304347826087
05HA003,2020,10,30,46,1.8707326388888939
05HA003,2020,10,31,46,1.8740451388888901
05HA003,2020,11,1,46,1.878520833333334
05HA003,2020,11,2,46,1.8680590277777773
05HA003,2020,11,3,46,1.8625659722222225
05HA003,2020,11,4,46,1.857496527777786
05HA003,2020,11,5,46,1.8538923611111136
05HA003,2020,11,6,46,1.8525590277777748
05HA003,2020,11,7,46,1.8551597222222267
05HA003,2020,11,8,46,1.8702777777777773
05HA003,2020,11,9,46,1.8271111111111082
05HA003,2020,11,10,46,1.8123159722222253
05HA003,2020,11,11,46,1.8622569444444521
05HA003,2020,11,12,46,1.868100694444447
05HA003,2020,11,13,46,1.8933680555555554
05HA003,2020,11,14,46,1.8962083333333284
05HA003,2020,11,15,46,1.8868541666666734
05HA003,2020,11,16,46,1.887937499999996
05HA003,2020,11,17,46,1.892180555555556
05HA003,2020,11,18,46,1.9181006944444394
05HA003,2020,11,19,46,1.924055555555552
05HA003,2020,11,20,46,1.8804583333333338
05HA003,2020,11,21,46,1.9000659722222244
05HA003,2020,11,22,46,1.8806493055555573
05HA003,2020,11,23,46,1.8907881944444425
05HA003,2020,11,24,46,1.8742673611111107
05HA003,2020,11,25,46,1.8895937499999949
05HA003,2020,11,26,46,1.8825173611111063
05HA003,2020,11,27,46,1.8874965277777755
05HA003,2020,11,28,46,1.897281249999998
05HA003,2020,11,29,46,1.864850694444444
05HA003,2020,11,30,46,1.8879236111111095
05HA003,2020,12,1,46,1.8881041666666647
05HA003,2020,12,2,46,1.8577083333333344
05HA003,2020,12,3,46,1.8823055555555541
05HA003,2020,12,4,46,1.884100694444442
05HA003,2020,12,5,46,1.8832847222222178
05HA003,2020,12,6,46,1.8841180555555523
05HA003,2020,12,7,46,1.8873194444444397
05HA003,2020,12,8,46,1.9266631944444446
05HA003,2020,12,9,46,1.9892753623188408
05HA003,2020,12,10,46,1.9479548611111066
05HA003,2020,12,11,46,1.9113090277777784
05HA003,2020,12,12,46,1.8844861111111106
05HA003,2020,12,13,46,1.8577500000000018
05HA003,2020,12,14,46,1.842055555555553
05HA003,2020,12,15,46,1.8662291666666657
05HA003,2020,12,16,46,1.8959201388888876
05HA003,2020,12,17,46,1.8948576388888883
05HA003,2020,12,18,46,1.875750000000001
05HA003,2020,12,19,46,1.8966284722222138
05HA003,2020,12,20,46,1.8911458333333333
05HA003,2020,12,21,46,1.888020833333331
05HA003,2020,12,22,46,1.8864131944444387
05HA003,2020,12,23,46,1.867319444444445
05HA003,2020,12,24,46,1.9034479166666713
05HA003,2020,12,25,46,1.8878020833333349
05HA003,2020,12,26,46,1.8838923611111145
05HA003,2020,12,27,46,1.877392361111111
05HA003,2020,12,28,46,1.8542673611111136
05HA003,2020,12,29,46,1.8724062500000005
05HA003,2020,12,30,46,1.8906458333333316
05HA003,2020,12,31,46,1.899944444444439
05HA003,2021,1,1,46,1.8938749999999998
05HA003,2021,1,2,46,1.907263888888887
05HA003,2021,1,3,46,1.9003263888888897
05HA003,2021,1,4,46,1.8855798611111103
05HA003,2021,1,5,46,1.8827638888888858
05HA003,2021,1,6,46,1.8734305555555553
05HA003,2021,1,7,46,1.881430555555553
05HA003,2021,1,8,46,1.870218750000001
05HA003,2021,1,9,46,1.8591944444444453
05HA003,2021,1,10,46,1.8445520833333344
05HA003,2021,1,11,46,1.8786354166666608
05HA003,2021,1,12,46,1.8803124999999987
05HA003,2021,1,13,46,1.8912812499999978
05HA003,2021,1,14,46,1.8631006944444433
05HA003,2021,1,15,46,1.861982638888888
05HA003,2021,1,16,46,1.8838229166666656
05HA003,2021,1,17,46,1.8744895833333293
05HA003,2021,1,18,46,1.8761944444444414
05HA003,2021,1,19,46,1.8747430555555562
05HA003,2021,1,20,46,1.8771840277777774
05HA003,2021,1,21,46,1.8545486111111096
05HA003,2021,1,22,46,1.8780507246376823
05HA003,2021,1,23,46,1.857125000000001
05HA003,2021,1,24,46,1.8539930555555533
05HA003,2021,1,25,46,1.8496944444444476
05HA003,2021,1,26,46,1.8007083333333347
05HA003,2021,1,27,46,1.8755625000000018
05HA003,2021,1,28,46,1.8841944444444418
05HA003,2021,1,29,46,1.8632083333333347
05HA003,2021,1,30,46,1.83889583333333
05HA003,2021,1,31,46,1.9164722222222201
05HA003,2021,2,1,46,1.887131944444447
05HA003,2021,2,2,46,1.9138020833333331
05HA003,2021,2,3,46,1.8858923611111118
05HA003,2021,2,4,46,1.9581736111111097
05HA003,2021,2,5,46,1.9381562500000011
05HA003,2021,2,6,46,1.9171111111111137
05HA003,2021,2,7,46,1.9197743055555532
05HA003,2021,2,8,46,1.8470763888888895
05HA003,2021,2,9,46,1.6944826388888883
05HA003,2021,2,10,46,1.6439409722222247
05HA003,2021,2,11,46,1.6429999999999874
05HA003,2021,2,12,46,1.6429999999999874
05HA003,2021,2,13,46,1.6429999999999874
05HA003,2021,2,14,46,1.6429999999999874
05HA003,2021,2,15,46,1.6434999999999909
05HA003,2021,2,16,46,1.6778263888888878
05HA003,2021,2,17,46,1.6428437499999964
05HA003,2021,2,18,46,1.6131354166666683
05HA003,2021,2,19,46,1.6586840277777768
05HA003,2021,2,20,46,1.6576631944444449
05HA003,2021,2,21,46,1.726277777777778
05HA003,2021,2,22,46,1.8645312499999984
05HA003,2021,2,23,46,1.9076562500000007
05HA003,2021,2,24,46,1.908930555555559
05HA003,2021,2,25,46,1.9044861111111098
05HA003,2021,2,26,46,1.9083055555555586
05HA003,2021,2,27,46,1.918944444444444
05HA003,2021,2,28,46,1.903114583333333
05HA003,2021,3,1,46,1.9106631944444419
05HA003,2021,3,2,46,1.9471631944444452
05HA003,2021,3,3,46,1.947711805555555
05HA003,2021,3,4,46,1.959604166666667
05HA003,2021,3,5,46,1.9720347222222248
05HA003,2021,3,6,46,1.985000000000002
05HA003,2021,3,7,46,1.9880486111111126
05HA003,2021,3,8,46,1.9797916666666682
05HA003,2021,3,9,46,1.952944444444442
05HA003,2021,3,10,46,1.920156249999998
05HA003,2021,3,11,46,1.9126284722222227
05HA003,2021,3,12,46,1.9141597222222226
05HA003,2021,3,13,46,1.9220277777777766
05HA003,2021,3,14,46,1.9396701388888897
05HA003,2021,3,15,46,1.9841180555555549
05HA003,2021,3,16,46,1.9723124999999986
05HA003,2021,3,17,46,1.9432291666666661
05HA003,2021,3,18,46,1.9594236111111114
05HA003,2021,3,19,46,2.0541770833333346
05HA003,2021,3,20,46,2.1224409722222224
06EC007,2020,1,1,46,258.1031388888889
06EC007,2020,1,2,46,258.098524305555
06EC007,2020,1,3,46,258.09744097222244
06EC007,2020,1,4,46,258.10336805555573
06EC007,2020,1,5,46,258.10158333333305
06EC007,2020,1,6,46,258.0997222222223
06EC007,2020,1,7,46,258.09409374999973
06EC007,2020,1,8,46,258.0989548611111
06EC007,2020,1,9,46,258.10922916666703
06EC007,2020,1,10,46,258.0974131944439
06EC007,2020,1,11,46,258.1053368055554
06EC007,2020,1,12,46,258.11253819444414
06EC007,2020,1,13,46,258.1030381944446
06EC007,2020,1,14,46,258.1007951388891
06EC007,2020,1,15,46,258.09332291666647
06EC007,2020,1,16,46,258.09110416666624
06EC007,2020,1,17,46,258.10363194444477
06EC007,2020,1,18,46,258.09899999999993
06EC007,2020,1,19,46,258.08141666666677
06EC007,2020,1,20,46,258.08748263888924
06EC007,2020,1,21,46,258.0938055555554
06EC007,2020,1,22,46,258.088388888889
06EC007,2020,1,23,46,258.0871111111117
06EC007,2020,1,24,46,258.0899027777781
06EC007,2020,1,25,46,258.08812499999993
06EC007,2020,1,26,46,258.0859826388889
06EC007,2020,1,27,46,258.0813576388886
06EC007,2020,1,28,46,258.07879513888827
06EC007,2020,1,29,46,258.0729305555551
06EC007,2020,1,30,46,258.0711701388895
06EC007,2020,1,31,46,258.0715937499998
06EC007,2020,2,1,46,258.06278125000074
06EC007,2020,2,2,46,258.06539930555545
06EC007,2020,2,3,46,258.05706944444404
06EC007,2020,2,4,46,258.0594965277777
06EC007,2020,2,5,46,258.0546423611113
06EC007,2020,2,6,46,258.0551111111111
06EC007,2020,2,7,46,258.0535868055561
06EC007,2020,2,8,46,258.0468263888884
06EC007,2020,2,9,46,258.0521041666664
06EC007,2020,2,10,46,258.04137847222205
06EC007,2020,2,11,46,258.04383680555566
06EC007,2020,2,12,46,258.0272118055555
06EC007,2020,2,13,46,258.03365625000004
06EC007,2020,2,14,46,258.0374201388887
06EC007,2020,2,15,46,258.02536805555513
06EC007,2020,2,16,46,258.0238645833326
06EC007,2020,2,17,46,258.01721527777835
06EC007,2020,2,18,46,258.01080555555546
06EC007,2020,2,19,46,258.00910763888845
06EC007,2020,2,20,46,258.0081006944443
06EC007,2020,2,21,46,258.003583333333
06EC007,2020,2,22,46,258.01888541666693
06EC007,2020,2,23,46,258.00781249999943
06EC007,2020,2,24,46,258.0024375000003
06EC007,2020,2,25,46,257.9935069444444
06EC007,2020,2,26,46,257.9936701388891
06EC007,2020,2,27,46,257.98873611111077
06EC007,2020,2,28,46,257.9862569444444
06EC007,2020,2,29,46,257.98105555555617
06EC007,2020,3,1,46,257.97007986111055
06EC007,2020,3,2,46,257.9751076388892
06EC007,2020,3,3,46,257.9662673611114
06EC007,2020,3,4,46,257.9681284722225
06EC007,2020,3,5,46,257.9537986111111
06EC007,2020,3,6,46,257.95377777777753
06EC007,2020,3,7,46,257.9485937500001
06EC007,2020,3,8,46,257.9516006944441
06EC007,2020,3,9,46,257.9413958333331
06EC007,2020,3,10,46,257.93610763888876
06EC007,2020,3,11,46,257.94001736111113
06EC007,2020,3,12,46,257.92756250000036
06EC007,2020,3,13,46,257.9166840277777
06EC007,2020,3,14,46,257.9092118055562
06EC007,2020,3,15,46,257.89459027777804
06EC007,2020,3,16,46,257.8948888888884
06EC007,2020,3,17,46,257.8873194444446
06EC007,2020,3,18,46,257.8910937500002
06EC007,2020,3,19,46,257.8863819444441
06EC007,2020,3,20,46,257.8799722222217
06EC007,2020,3,21,46,257.87826388888874
06EC007,2020,3,22,46,257.86780208333323
06EC007,2020,3,23,46,257.8649340277782
06EC007,2020,3,24,46,257.8701527777782
06EC007,2020,3,25,46,257.85800694444515
06EC007,2020,3,26,46,257.8533784722224
06EC007,2020,3,27,46,257.85246180555555
06EC007,2020,3,28,46,257.84946875000014
06EC007,2020,3,29,46,257.8422743055555
06EC007,2020,3,30,46,257.8562500000006
06EC007,2020,3,31,46,257.8538298611111
06EC007,2020,4,1,46,257.8477881944441
06EC007,2020,4,2,46,257.8457569444446
06EC007,2020,4,3,46,257.84702777777795
06EC007,2020,4,4,46,257.85638888888957
06EC007,2020,4,5,46,257.8573680555553
06EC007,2020,4,6,46,257.8624930555555
06EC007,2020,4,7,46,257.8653472222227
06EC007,2020,4,8,46,257.8546180555561
06EC007,2020,4,9,46,257.8488298611113
06EC007,2020,4,10,46,257.85232291666694
06EC007,2020,4,11,46,257.840708333334
06EC007,2020,4,12,46,257.8348750000001
06EC007,2020,4,13,46,257.8328472222225
06EC007,2020,4,14,46,257.8277222222222
06EC007,2020,4,15,46,257.823986111111
06EC007,2020,4,16,46,257.81973263888875
06EC007,2020,4,17,46,257.825784722222
06EC007,2020,4,18,46,257.8181527777778
06EC007,2020,4,19,46,257.82499652777824
06EC007,2020,4,20,46,257.8143715277776
06EC007,2020,4,21,46,257.81777777777756
06EC007,2020,4,22,46,257.81178124999997
06EC007,2020,4,23,46,257.80451736111104
06EC007,2020,4,24,46,257.80117361111076
06EC007,2020,4,25,46,257.79444791666657
06EC007,2020,4,26,46,257.78719097222194
06EC007,2020,4,27,46,257.7754999999995
06EC007,2020,4,28,46,257.7777291666664
06EC007,2020,4,29,46,257.7651701388888
06EC007,2020,4,30,46,257.7543923611109
06EC007,2020,5,1,46,257.75762152777736
06EC007,2020,5,2,46,257.73821180555586
06EC007,2020,5,3,46,257.72090277777755
06EC007,2020,5,4,46,257.7063750000001
06EC007,2020,5,5,46,257.6966076388896
06EC007,2020,5,6,46,257.68442361111084
06EC007,2020,5,7,46,257.6764166666669
06EC007,2020,5,8,46,257.6680069444444
06EC007,2020,5,9,46,257.65268402777764
06EC007,2020,5,10,46,257.63627777777754
06EC007,2020,5,11,46,257.6223020833336
06EC007,2020,5,12,46,257.6134340277776
06EC007,2020,5,13,46,257.6104791666667
06EC007,2020,5,14,46,257.614958333333
06EC007,2020,5,15,46,257.616291666667
06EC007,2020,5,16,46,257.6239652777777
06EC007,2020,5,17,46,257.6418229166665
06EC007,2020,5,18,46,257.68104861111135
06EC007,2020,5,19,46,257.69425
06EC007,2020,5,20,46,257.72753819444466
06EC007,2020,5,21,46,257.7681805555554
06EC007,2020,5,22,46,257.804815972222
06EC007,2020,5,23,46,257.8167048611113
06EC007,2020,5,24,46,257.82817708333323
06EC007,2020,5,25,46,257.8596701388888
06EC007,2020,5,26,46,257.8818090277777
06EC007,2020,5,27,46,257.8984062499998
06EC007,2020,5,28,46,257.8922187500004
06EC007,2020,5,29,46,257.89696874999964
06EC007,2020,5,30,46,257.8960347222219
06EC007,2020,5,31,46,257.9136909722219
06EC007,2020,6,1,46,257.95192361111117
06EC007,2020,6,2,46,257.9217708333339
06EC007,2020,6,3,46,257.93766666666653
06EC007,2020,6,4,46,257.9534305555557
06EC007,2020,6,5,46,257.93227430555487
06EC007,2020,6,6,46,257.93176736111104
06EC007,2020,6,7,46,257.9887604166667
06EC007,2020,6,8,46,257.98634375000006
06EC007,2020,6,9,46,257.96332986111065
06EC007,2020,6,10,46,257.97432986111113
06EC007,2020,6,11,46,257.9670486111111
06EC007,2020,6,12,46,257.964583333333
06EC007,2020,6,13,46,257.9813298611111
06EC007,2020,6,14,46,258.01230902777775
06EC007,2020,6,15,46,258.02556944444456
06EC007,2020,6,16,46,258.0343750000002
06EC007,2020,6,17,46,258.11357291666656
06EC007,2020,6,18,46,258.0936770833333
06EC007,2020,6,19,46,258.11048611111096
06EC007,2020,6,20,46,258.08318055555566
06EC007,2020,6,21,46,258.0935972222222
06EC007,2020,6,22,46,258.0992847222221
06EC007,2020,6,23,46,258.11818402777794
06EC007,2020,6,24,46,258.1259722222222
06EC007,2020,6,25,46,258.14314583333334
06EC007,2020,6,26,46,258.1508124999998
06EC007,2020,6,27,46,258.1710138888887
06EC007,2020,6,28,46,258.21189583333353
06EC007,2020,6,29,46,258.19759027777764
06EC007,2020,6,30,46,258.21602430555555
06EC007,2020,7,1,46,258.26421527777796
06EC007,2020,7,2,46,258.26719791666653
06EC007,2020,7,3,46,258.28337499999975
06EC007,2020,7,4,46,258.2853576388889
06EC007,2020,7,5,46,258.28494791666657
06EC007,2020,7,6,46,258.27887152777777
06EC007,2020,7,7,46,258.2873576388885
06EC007,2020,7,8,46,258.3184027777781
06EC007,2020,7,9,46,258.3330659722221
06EC007,2020,7,10,46,258.3084965277775
06EC007,2020,7,11,46,258.28762152777756
06EC007,2020,7,12,46,258.2693958333331
06EC007,2020,7,13,46,258.2625138888889
06EC007,2020,7,14,46,258.2121314878891
06EC007,2020,7,15,46,258.2815937500001
06EC007,2020,7,16,46,258.28501736111116
06EC007,2020,7,17,46,258.29980902777714
06EC007,2020,7,18,46,258.29701041666647
06EC007,2020,7,19,46,258.2396493055557
06EC007,2020,7,20,46,258.2029826388888
06EC007,2020,7,21,46,258.1703888888883
06EC007,2020,7,22,46,258.1411319444444
06EC007,2020,7,23,46,258.1312534722215
06EC007,2020,7,24,46,258.1534201388888
06EC007,2020,7,25,46,258.16314930555575
06EC007,2020,7,26,46,258.187034722222
06EC007,2020,7,27,46,258.1662430555553
06EC007,2020,7,28,46,258.15655555555554
06EC007,2020,7,29,46,258.14305902777727
06EC007,2020,7,30,46,258.14387847222196
06EC007,2020,7,31,46,258.15375694444435
06EC007,2020,8,1,46,258.1458020833332
06EC007,2020,8,2,46,258.1352916666669
06EC007,2020,8,3,46,258.12582986111124
06EC007,2020,8,4,46,258.11302777777775
06EC007,2020,8,5,46,258.11619444444403
06EC007,2020,8,6,46,258.106576388889
06EC007,2020,8,7,46,258.13184722222263
06EC007,2020,8,8,46,258.1087534722225
06EC007,2020,8,9,46,258.0254756944444
06EC007,2020,8,10,46,258.1049236111111
06EC007,2020,8,11,46,258.1132604166667
06EC007,2020,8,12,46,258.1019652777782
06EC007,2020,8,13,46,258.08544097222193
06EC007,2020,8,14,46,258.0700104166664
06EC007,2020,8,15,46,258.0625520833332
06EC007,2020,8,16,46,258.0686180555558
06EC007,2020,8,17,46,258.08561805555564
06EC007,2020,8,18,46,258.11159722222175
06EC007,2020,8,19,46,258.1128541666665
06EC007,2020,8,20,46,258.10284374999986
06EC007,2020,8,21,46,258.15335069444427
06EC007,2020,8,22,46,258.15056597222184
06EC007,2020,8,23,46,258.19559374999994
06EC007,2020,8,24,46,258.1803715277781
06EC007,2020,8,25,46,258.15426388888886
06EC007,2020,8,26,46,258.17347569444496
06EC007,2020,8,27,46,258.17581597222215
06EC007,2020,8,28,46,258.1910659722223
06EC007,2020,8,29,46,258.20100694444443
06EC007,2020,8,30,46,258.2086388888886
06EC007,2020,8,31,46,258.21703819444457
06EC007,2020,9,1,46,258.2307569444447
06EC007,2020,9,2,46,258.2297222222223
06EC007,2020,9,3,46,258.25055208333356
06EC007,2020,9,4,46,258.26928124999984
06EC007,2020,9,5,46,258.2762187499998
06EC007,2020,9,6,46,258.3202152777777
06EC007,2020,9,7,46,258.2971111111111
06EC007,2020,9,8,46,258.25481597222193
06EC007,2020,9,9,46,258.2223472222221
06EC007,2020,9,10,46,258.2592604166667
06EC007,2020,9,11,46,258.31558333333317
06EC007,2020,9,12,46,258.32209027777776
06EC007,2020,9,13,46,258.28372569444457
06EC007,2020,9,14,46,258.30564930555533
06EC007,2020,9,15,46,258.2740486111111
06EC007,2020,9,16,46,258.2719027777776
06EC007,2020,9,17,46,258.28205555555536
06EC007,2020,9,18,46,258.2739618055554
06EC007,2020,9,19,46,258.2657395833337
06EC007,2020,9,20,46,258.2637847222223
06EC007,2020,9,21,46,258.27831944444426
06EC007,2020,9,22,46,258.2656597222218
06EC007,2020,9,23,46,258.26637152777806
06EC007,2020,9,24,46,258.2717951388888
06EC007,2020,9,25,46,258.2501145833332
06EC007,2020,9,26,46,258.23179166666677
06EC007,2020,9,27,46,258.26512847222244
06EC007,2020,9,28,46,258.225517361111
06EC007,2020,9,29,46,258.20540625
06EC007,2020,9,30,46,258.27259027777774
06EC007,2020,10,1,46,258.20765972222193
06EC007,2020,10,2,46,258.208017361111
06EC007,2020,10,3,46,258.1941215277782
06EC007,2020,10,4,46,258.1709340277781
06EC007,2020,10,5,46,258.21381944444437
06EC007,2020,10,6,46,258.2173020833334
06EC007,2020,10,7,46,258.21626736111114
06EC007,2020,10,8,46,258.1968750000002
06EC007,2020,10,9,46,258.21829513888895
06EC007,2020,10,10,46,258.18419791666673
06EC007,2020,10,11,46,258.20145486111136
06EC007,2020,10,12,46,258.12065624999997
06EC007,2020,10,13,46,258.06838541666656
06EC007,2020,10,14,46,258.08548263888895
06EC007,2020,10,15,46,258.07830208333326
06EC007,2020,10,16,46,258.10104861111125
06EC007,2020,10,17,46,258.12003124999967
06EC007,2020,10,18,46,258.12505902777747
06EC007,2020,10,19,46,258.08757638888864
06EC007,2020,10,20,46,258.0811701388891
06EC007,2020,10,21,46,258.0713750000009
06EC007,2020,10,22,46,258.0417118055558
06EC007,2020,10,23,46,258.03828125
06EC007,2020,10,24,46,258.021708333333
06EC007,2020,10,25,46,258.00361111111147
06EC007,2020,10,26,46,257.9812638888889
06EC007,2020,10,27,46,258.0158506944445
06EC007,2020,10,28,46,257.9846736111115
06EC007,2020,10,29,46,257.953934027778
06EC007,2020,10,30,46,257.9667604166669
06EC007,2020,10,31,46,258.0132361111111
06EC007,2020,11,1,46,257.9151631944445
06EC007,2020,11,2,46,257.97931944444434
06EC007,2020,11,3,46,257.99134722222226
06EC007,2020,11,4,46,257.96046180555584
06EC007,2020,11,5,46,257.9895000000001
06EC007,2020,11,6,46,257.9954236111115
06EC007,2020,11,7,46,257.99745833333327
06EC007,2020,11,8,46,258.01051388888914
06EC007,2020,11,9,46,258.01715972222166
06EC007,2020,11,10,46,258.02356597222234
06EC007,2020,11,11,46,258.0361666666662
06EC007,2020,11,12,46,258.04682638888926
06EC007,2020,11,13,46,258.06373611111144
06EC007,2020,11,14,46,258.0768680555552
06EC007,2020,11,15,46,258.07627777777765
06EC007,2020,11,16,46,258.08098611111114
06EC007,2020,11,17,46,258.09346875
06EC007,2020,11,18,46,258.1239756944444
06EC007,2020,11,19,46,258.11980208333387
06EC007,2020,11,20,46,258.12729166666634
06EC007,2020,11,21,46,258.1369583333335
06EC007,2020,11,22,46,258.13801736111145
06EC007,2020,11,23,46,258.1530902777783
06EC007,2020,11,24,46,258.1600659722228
06EC007,2020,11,25,46,258.16486111111095
06EC007,2020,11,26,46,258.156680555556
06EC007,2020,11,27,46,258.1736354166665
06EC007,2020,11,28,46,258.1728472222221
06EC007,2020,11,29,46,258.17597569444445
06EC007,2020,11,30,46,258.1805347222217
06EC007,2020,12,1,46,258.18120833333325
06EC007,2020,12,2,46,258.1757083333335
06EC007,2020,12,3,46,258.18421527777787
06EC007,2020,12,4,46,258.1831666666666
06EC007,2020,12,5,46,258.17896180555533
06EC007,2020,12,6,46,258.1803645833333
06EC007,2020,12,7,46,258.1740381944445
06EC007,2020,12,8,46,258.1689756944444
06EC007,2020,12,9,46,258.1723993055554
06EC007,2020,12,10,46,258.1689791666667
06EC007,2020,12,11,46,258.17118749999963
06EC007,2020,12,12,46,258.1684965277774
06EC007,2020,12,13,46,258.15678125
06EC007,2020,12,14,46,258.15173263888823
06EC007,2020,12,15,46,258.1534618055555
